Subject,Session,Version,Condition,Set,Run,Trial,Onset,Task,Sentence,Sentence_Type,Probe_or_Question,Response,RT,Response_Rate,Accuracy_Strict,Accuracy_Lax
673,FED_20180720a_3T2,2,N,3,4,18,147.107135382947,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.628307193983346,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,19,154.108275898965,MemoryAll,The thin man moved swiftly to the phone and dialed a number.,OneSentence,1.0,1.0,0.646309895906597,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,20,161.12611233897,MemoryAll,Their duties include evaluation of the information collected and preparation of recommendations.,OneSentence,2.0,2.0,0.968146076076664,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,21,168.127246847958,MemoryAll,He enlisted a staff of loyal experts and of many zealous volunteers.,OneSentence,1.0,1.0,0.867927744984627,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,22,175.161533813924,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.868011416983791,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,23,182.112839329988,MemoryAll,Nonword_sequence,OneSentence,2.0,1.0,0.652113080024719,1.0,False,False
673,FED_20180720a_3T2,2,N,3,4,24,189.113986962941,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.601832771906629,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,25,210.134141954943,MemoryAll,Nonword_sequence,OneSentence,1.0,2.0,1.15148085099645,1.0,False,False
673,FED_20180720a_3T2,2,N,3,4,26,217.118558583898,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.884668743936345,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,27,224.119689588901,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,1.1681870900793,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,28,231.120835106936,MemoryAll,Student leaders began sporadic efforts to negotiate theater integration several months ago.,OneSentence,1.0,1.0,0.867959863040596,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,29,238.138587934896,MemoryAll,They are the most beautiful part of that little piece of nature.,OneSentence,1.0,1.0,0.515326597029343,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,30,245.12311493,MemoryAll,Most school systems today maintain a system of cumulative records of pupils.,OneSentence,1.0,1.0,0.984709270996973,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,31,252.107572343899,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.706067449995317,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,32,259.125408415915,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.951343283988535,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,33,266.126518577919,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,1.01806123205461,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,34,273.127703938982,MemoryAll,The others likewise had hidden themselves in the grass and the brush.,OneSentence,2.0,2.0,0.851363484980538,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,35,280.112148411921,MemoryAll,Whole families are moving and removal firms are booked for months ahead.,OneSentence,1.0,1.0,1.03464430698659,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,36,287.113288537948,MemoryAll,It was a simple ivory crucifix which my mother had given me.,OneSentence,2.0,2.0,1.10119723796379,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,37,308.116722677951,MemoryAll,He wanted to go back to Harvard for another year of playwriting.,OneSentence,2.0,2.0,0.901379241026007,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,38,315.117838996928,MemoryAll,Good radio drama has its own special demands that badly need reinvigoration.,OneSentence,1.0,1.0,1.13471483893227,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,39,322.118993503973,MemoryAll,When he gets the answers to his questions he will be discouraged.,OneSentence,1.0,1.0,0.71051102806814,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,40,329.120134250959,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.598390601924621,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,41,336.121284054941,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.884737823042087,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,42,343.139082236914,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,1.18470320606139,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,43,350.106859833002,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.95136284106411,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,44,357.108025432914,MemoryAll,Nonword_sequence,OneSentence,1.0,1.0,0.679585981997661,1.0,True,True
673,FED_20180720a_3T2,2,N,3,4,45,364.125844017952,MemoryAll,Nonword_sequence,OneSentence,2.0,2.0,0.867853519972414,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,46,371.126985637005,MemoryAll,Within two weeks Warren was ringing the bell at the abbey gate.,OneSentence,2.0,2.0,0.644219917943701,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,47,378.161455196911,MemoryAll,No one suggested that the ethical effects of the art were irrelevant.,OneSentence,1.0,1.0,0.64396177791059,1.0,True,True
673,FED_20180720a_3T2,2,S,3,4,48,385.112492132932,MemoryAll,I crossed the beautifully furnished living room to the pale yellow phone.,OneSentence,2.0,2.0,0.684549484984018,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,1,14.1186543370131,ButtonPress,There was little chance anyone would enter this shaft during the winter.,OneSentence,,1.0,0.501230345922522,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,2,20.2364840869559,ButtonPress,Many of them have drifted into the cities and towns and seaports.,OneSentence,,1.0,0.434412330039777,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,3,26.2208158839494,ButtonPress,Usually there are more factors to good site planning than first impressions.,OneSentence,,1.0,0.434675788972527,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,4,32.1884209539276,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.384587692911737,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,5,38.1894187650178,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.367999530979432,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,6,44.1903978299815,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.40135687100701,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,7,50.2080564649077,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.484625765006058,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,8,56.2423603219213,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401252005947754,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,9,62.1766431289725,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.467712932964787,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,10,68.177648342913,ButtonPress,I was grateful for their insight into my need for this experience.,OneSentence,,1.0,0.501293479930609,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,11,74.1786027909257,ButtonPress,Linda quietly got a broom and started to sweep up the sugar.,OneSentence,,1.0,0.434615251026116,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,12,80.1794263649499,ButtonPress,On the way he stopped at the desk to receive his mail.,OneSentence,,1.0,0.434489174978808,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,13,100.232742644963,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.517974050017074,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,14,106.183832619921,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.618036063970067,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,15,112.184793740977,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.451296554063447,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,16,118.202481430955,ButtonPress,She picked up the baby and nuzzled her fat warm little neck.,OneSentence,,1.0,0.417389373993501,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,17,124.236581037985,ButtonPress,By this time large numbers of the audience had left the hall.,OneSentence,,1.0,0.434616185026243,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,18,130.171058516949,ButtonPress,There is no occasion to feel uneasy or disturbed about these people.,OneSentence,,1.0,0.434594084974378,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,19,136.188722213963,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.384523346903734,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,20,142.206366205937,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.384664693963714,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,21,148.190684397006,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.40129921794869,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,22,154.225008470938,ButtonPress,During moments of intense crisis the responsibility of political leaders is overwhelming.,OneSentence,,1.0,0.401234492077492,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,23,160.242634064984,ButtonPress,Visitors are welcome to come see what these dedicated mothers can do.,OneSentence,,1.0,0.351275476976298,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,24,166.176961208927,ButtonPress,Each of those tickets was of great value to its rightful recipient.,OneSentence,,1.0,0.367948730941862,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,25,186.196837040945,ButtonPress,It became so monotonous as to seem a part of the quietness.,OneSentence,,1.0,0.501318401074968,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,26,192.231211350998,ButtonPress,It was the night Clayton had tricked them in the poker game.,OneSentence,,1.0,0.401270161964931,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,27,198.182155962917,ButtonPress,I had felt the draft they were making while mounting the stairs.,OneSentence,,1.0,0.401289759087376,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,28,204.183041736018,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.434621065040119,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,29,210.184094019933,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.434596476028673,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,30,216.185084174969,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.367941337986849,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,31,222.202552233939,ButtonPress,Shipments of arms from Western countries could similarly be seized as contraband.,OneSentence,,1.0,0.30134372098837,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,32,228.253717301995,ButtonPress,He beckoned to her from the door and she slipped quietly outside.,OneSentence,,1.0,0.434680312988348,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,33,234.171346587944,ButtonPress,She was found the day after at the bottom of the cliff.,OneSentence,,1.0,0.367971734027378,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,34,240.188994738972,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.351285465061665,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,35,246.189973308006,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.40137935790699,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,36,252.190951965982,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.45137296395842,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,37,272.24421665899,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401293242000975,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,38,278.178531443933,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.501276970957406,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,39,284.179435883998,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.334577786969021,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,40,290.21381427499,ButtonPress,Mike caught the ball just as the catcher slid into the bag.,OneSentence,,1.0,0.301223929040134,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,41,296.264796269941,ButtonPress,I turned and watched him stride down the center of the road.,OneSentence,,1.0,0.401208341005258,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,42,302.182430282002,ButtonPress,I want to create the impression of a compound full of children.,OneSentence,,1.0,0.401279286015779,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,43,308.183392850915,ButtonPress,I could not cling to my past nor did I wish to.,OneSentence,,1.0,0.467952465056442,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,44,314.184364526998,ButtonPress,The only exception to this is certain bees that have become parasites.,OneSentence,,1.0,0.401290638023056,1.0,True,True
673,FED_20180720a_3T2,1,S,2,5,45,320.185366894002,ButtonPress,White pepper is the ground seed of the common black pepper fruit.,OneSentence,,1.0,0.334607159020379,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,46,326.21967726096,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.334692150005139,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,47,332.170646528946,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.584583108080551,1.0,True,True
673,FED_20180720a_3T2,1,N,2,5,48,338.188306050957,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401376195019111,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,1,14.1189367099432,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.501300488947891,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,2,20.203276134911,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.417976389988326,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,3,26.2376005200204,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.36787444294896,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,4,32.171872466919,ButtonPress,Let us speculate a little on the maximum size of the anaconda.,OneSentence,,1.0,0.367941395030357,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,5,38.1728547100211,ButtonPress,It was a relief to shift in his mind to technical problems.,OneSentence,,1.0,0.401303495978937,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,6,44.1904687329661,ButtonPress,It made no difference that most evidence points to an opposite conclusion.,OneSentence,,1.0,0.0860614499542862,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,7,50.1914774799952,ButtonPress,Her glance swung past the trailer where the two drivers were standing.,OneSentence,,1.0,0.0782530650030822,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,8,56.2258073550183,ButtonPress,Kate went back and reminded the kitchen women of the supper preparations.,OneSentence,,1.0,0.284593057003804,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,9,62.243442957988,ButtonPress,I introduced my friend Larry to Pops and we made ourselves comfortable.,OneSentence,,1.0,0.301215487997979,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,10,68.1777421779698,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.384575391071849,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,11,74.1787362309406,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.434684282983653,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,12,80.1797059639357,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.434637882979587,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,13,100.199626391986,ButtonPress,But the only love I was giving him was the pure kind.,OneSentence,,1.0,0.468053194927052,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,14,106.183931948966,ButtonPress,He was readying a batch of sourdough biscuits for the Dutch oven.,OneSentence,,1.0,0.334640801069327,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,15,112.184930901974,ButtonPress,The first Saturday in each month is set aside for new recordings.,OneSentence,,1.0,0.367946029058658,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,16,118.185910276952,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.451282618101686,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,17,124.186880365945,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.367947926977649,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,18,130.254458317999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.551254364894703,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,19,136.172152562998,ButtonPress,Brannon timed it so that they rode in an hour after nightfall.,OneSentence,,1.0,0.401219423976727,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,20,142.189815418911,ButtonPress,He sensed rather than heard the gasp that swept across the audience.,OneSentence,,1.0,0.334504668950103,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,21,148.190725022927,ButtonPress,Part of the family should be sleeping while the rest is awake.,OneSentence,,1.0,0.334611386992037,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,22,154.191770625999,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.484638524940237,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,23,160.242765384959,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.434599180007353,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,24,166.17705139902,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.384709339006804,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,25,186.196989084012,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401288182009012,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,26,192.231296859914,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.40133420296479,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,27,198.232173181954,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.467890071100555,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,28,204.183231430012,ButtonPress,This was done with full knowledge that there would be no epidemic.,OneSentence,,1.0,0.434615231002681,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,29,210.184223319986,ButtonPress,This we believe will substantially broaden the potential market for the equipment.,OneSentence,,1.0,0.367869589012116,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,30,216.185202604975,ButtonPress,He knelt down at his bed as long as he could kneel.,OneSentence,,1.0,0.40126902400516,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,31,222.186180918012,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.417782556964085,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,32,228.237166680978,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401201665983535,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,33,234.171452341019,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.53464641503524,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,34,240.172470799997,ButtonPress,Wide windows with many small leaded panes swept across the upper stories.,OneSentence,,1.0,0.401430976111442,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,35,246.190118729952,ButtonPress,The girl kneeled by her husband with one arm at his back.,OneSentence,,1.0,0.401357283000834,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,36,252.191067143925,ButtonPress,Questions came to me from all sides about my world citizenship activities.,OneSentence,,1.0,0.36787349905353,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,37,272.210833095945,ButtonPress,Historians have had two reasons for persisting so long in their investigations.,OneSentence,,1.0,0.434585361042991,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,38,278.178658553981,ButtonPress,Alfred walked past him without a word and got into the car.,OneSentence,,1.0,0.384358352981508,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,39,284.179599632975,ButtonPress,He jumped up and turned around to see the metal door closing.,OneSentence,,1.0,0.367984788957983,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,40,290.180590301985,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.417943021049723,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,41,296.248232728918,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.467959423083812,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,42,302.182546100928,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.401277698925696,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,43,308.183522047941,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.43467942206189,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,44,314.184501883923,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.384669497027062,1.0,True,True
673,FED_20180720a_3T2,1,N,2,6,45,320.185500890017,ButtonPress,Nonword_sequence,OneSentence,,1.0,0.4012914840132,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,46,326.203112371964,ButtonPress,They passed ranches that were framed dark gray against the black hills.,OneSentence,,1.0,0.384546730085276,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,47,332.254093721975,ButtonPress,Body heat in the close quarters will help keep up the temperature.,OneSentence,,1.0,0.40128441399429,1.0,True,True
673,FED_20180720a_3T2,1,S,2,6,48,338.171630727942,ButtonPress,It was like a long thin line drawn through a pink circle.,OneSentence,,1.0,0.401261519058608,1.0,True,True
